,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
49004,2025-11-18,Bulgaria,Georgia,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False
49005,2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False
49006,2025-11-18,Romania,San Marino,7.0,1.0,FIFA World Cup qualification,Ploiești,Romania,False
49007,2025-11-18,Wales,North Macedonia,7.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False
49008,2025-11-18,Belgium,Liechtenstein,7.0,0.0,FIFA World Cup qualification,Liège,Belgium,False
49009,2025-11-18,Dominican Republic,Martinique,0.0,0.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,False
49010,2025-11-18,Saint Kitts and Nevis,Belize,2.0,6.0,CONCACAF Series,Basseterre,Saint Kitts and Nevis,False
49011,2025-11-18,Antigua and Barbuda,Guyana,1.0,4.0,CONCACAF Series,North Sound,Antigua and Barbuda,False
49012,2025-11-18,Iran,Uzbekistan,0.0,0.0,Al Ain International Cup,Al Ain,United Arab Emirates,True
49013,2025-11-18,Guatemala,Suriname,3.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False
49014,2025-11-18,Panama,El Salvador,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False
49015,2025-11-18,Jamaica,Curaçao,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False
49016,2025-11-18,Trinidad and Tobago,Bermuda,2.0,2.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
49017,2025-11-18,Costa Rica,Honduras,0.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False
49018,2025-11-18,Haiti,Nicaragua,2.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True
49019,2025-11-19,Laos,Vietnam,0.0,2.0,AFC Asian Cup qualification,Vientiane,Laos,False
49020,2025-11-20,Vanuatu,Solomon Islands,2.0,1.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,True
49021,2025-11-20,Papua New Guinea,Fiji,2.0,0.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,False
49022,2025-11-23,Papua New Guinea,Vanuatu,2.0,2.0,MSG Prime Minister's Cup,Port Moresby,Papua New Guinea,False
49023,2025-11-25,Mauritania,Kuwait,0.0,2.0,Arab Cup qualification,Al Rayyan,Qatar,True
49024,2025-11-25,Syria,South Sudan,2.0,0.0,Arab Cup qualification,Doha,Qatar,True
49025,2025-11-25,Palestine,Libya,0.0,0.0,Arab Cup qualification,Al Rayyan,Qatar,True
49026,2025-11-26,Oman,Somalia,0.0,0.0,Arab Cup qualification,Doha,Qatar,True
49027,2025-11-26,Bahrain,Djibouti,1.0,0.0,Arab Cup qualification,Al Rayyan,Qatar,True
49028,2025-11-26,Sudan,Lebanon,2.0,1.0,Arab Cup qualification,Al Rayyan,Qatar,True
49029,2025-11-26,Comoros,Yemen,4.0,4.0,Arab Cup qualification,Doha,Qatar,True
49030,2025-12-01,Tunisia,Syria,0.0,1.0,Arab Cup,Al Rayyan,Qatar,True
49031,2025-12-01,Qatar,Palestine,0.0,1.0,Arab Cup,Al Khor,Qatar,False
49032,2025-12-02,Morocco,Comoros,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True
49033,2025-12-02,Saudi Arabia,Oman,2.0,1.0,Arab Cup,Al Rayyan,Qatar,True
49034,2025-12-02,Egypt,Kuwait,1.0,1.0,Arab Cup,Lusail,Qatar,True
49035,2025-12-03,Jordan,United Arab Emirates,2.0,1.0,Arab Cup,Al Khor,Qatar,True
49036,2025-12-03,Algeria,Sudan,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True
49037,2025-12-03,Iraq,Bahrain,2.0,1.0,Arab Cup,Doha,Qatar,True
49038,2025-12-04,Palestine,Tunisia,2.0,2.0,Arab Cup,Lusail,Qatar,True
49039,2025-12-04,Qatar,Syria,1.0,1.0,Arab Cup,Al Rayyan,Qatar,False
49040,2025-12-05,Oman,Morocco,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True
49041,2025-12-05,Comoros,Saudi Arabia,1.0,3.0,Arab Cup,Al Khor,Qatar,True
49042,2025-12-06,Kuwait,Jordan,1.0,3.0,Arab Cup,Al Rayyan,Qatar,True
49043,2025-12-06,United Arab Emirates,Egypt,1.0,1.0,Arab Cup,Lusail,Qatar,True
49044,2025-12-06,Bahrain,Algeria,1.0,5.0,Arab Cup,Al Rayyan,Qatar,True
49045,2025-12-06,Sudan,Iraq,0.0,2.0,Arab Cup,Doha,Qatar,True
49046,2025-12-07,Qatar,Tunisia,0.0,3.0,Arab Cup,Al Khor,Qatar,False
49047,2025-12-07,Syria,Palestine,0.0,0.0,Arab Cup,Al Rayyan,Qatar,True
49048,2025-12-08,Morocco,Saudi Arabia,1.0,0.0,Arab Cup,Lusail,Qatar,True
49049,2025-12-08,Oman,Comoros,2.0,1.0,Arab Cup,Doha,Qatar,True
49050,2025-12-09,Egypt,Jordan,0.0,3.0,Arab Cup,Al Khor,Qatar,True
49051,2025-12-09,United Arab Emirates,Kuwait,3.0,1.0,Arab Cup,Doha,Qatar,True
49052,2025-12-09,Algeria,Iraq,2.0,0.0,Arab Cup,Al Rayyan,Qatar,True
49053,2025-12-09,Bahrain,Sudan,3.0,1.0,Arab Cup,Al Rayyan,Qatar,True
49054,2025-12-11,Morocco,Syria,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True
49055,2025-12-11,Palestine,Saudi Arabia,1.0,2.0,Arab Cup,Lusail,Qatar,True
49056,2025-12-12,Jordan,Iraq,1.0,0.0,Arab Cup,Al Rayyan,Qatar,True
49057,2025-12-12,Algeria,United Arab Emirates,1.0,1.0,Arab Cup,Al Khor,Qatar,True
49058,2025-12-15,Morocco,United Arab Emirates,3.0,0.0,Arab Cup,Al Rayyan,Qatar,True
49059,2025-12-15,Saudi Arabia,Jordan,0.0,1.0,Arab Cup,Al Khor,Qatar,True
49060,2025-12-18,Jordan,Morocco,2.0,3.0,Arab Cup,Lusail,Qatar,True
49061,2025-12-21,Morocco,Comoros,2.0,0.0,African Cup of Nations,Rabat,Morocco,False
49062,2025-12-22,Mali,Zambia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True
49063,2025-12-22,South Africa,Angola,2.0,1.0,African Cup of Nations,Marrakesh,Morocco,True
49064,2025-12-22,Egypt,Zimbabwe,2.0,1.0,African Cup of Nations,Agadir,Morocco,True
49065,2025-12-23,Nigeria,Tanzania,2.0,1.0,African Cup of Nations,Fez,Morocco,True
49066,2025-12-23,Tunisia,Uganda,3.0,1.0,African Cup of Nations,Rabat,Morocco,True
49067,2025-12-23,DR Congo,Benin,1.0,0.0,African Cup of Nations,Rabat,Morocco,True
49068,2025-12-23,Senegal,Botswana,3.0,0.0,African Cup of Nations,Tangier,Morocco,True
49069,2025-12-24,Burkina Faso,Equatorial Guinea,2.0,1.0,African Cup of Nations,Casablanca,Morocco,True
49070,2025-12-24,Algeria,Sudan,3.0,0.0,African Cup of Nations,Rabat,Morocco,True
49071,2025-12-24,Ivory Coast,Mozambique,1.0,0.0,African Cup of Nations,Marrakesh,Morocco,True
49072,2025-12-24,Cameroon,Gabon,1.0,0.0,African Cup of Nations,Agadir,Morocco,True
49073,2025-12-26,Zambia,Comoros,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True
49074,2025-12-26,Morocco,Mali,1.0,1.0,African Cup of Nations,Rabat,Morocco,False
49075,2025-12-26,Angola,Zimbabwe,1.0,1.0,African Cup of Nations,Marrakesh,Morocco,True
49076,2025-12-26,Egypt,South Africa,1.0,0.0,African Cup of Nations,Agadir,Morocco,True
49077,2025-12-27,Uganda,Tanzania,1.0,1.0,African Cup of Nations,Rabat,Morocco,True
49078,2025-12-27,Nigeria,Tunisia,3.0,2.0,African Cup of Nations,Fez,Morocco,True
49079,2025-12-27,Benin,Botswana,1.0,0.0,African Cup of Nations,Rabat,Morocco,True
49080,2025-12-27,Senegal,DR Congo,1.0,1.0,African Cup of Nations,Tangier,Morocco,True
49081,2025-12-28,Equatorial Guinea,Sudan,0.0,1.0,African Cup of Nations,Casablanca,Morocco,True
49082,2025-12-28,Algeria,Burkina Faso,1.0,0.0,African Cup of Nations,Rabat,Morocco,True
49083,2025-12-28,Gabon,Mozambique,2.0,3.0,African Cup of Nations,Agadir,Morocco,True
49084,2025-12-28,Ivory Coast,Cameroon,1.0,1.0,African Cup of Nations,Marrakesh,Morocco,True
49085,2025-12-29,Morocco,Zambia,3.0,0.0,African Cup of Nations,Rabat,Morocco,False
49086,2025-12-29,Comoros,Mali,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True
49087,2025-12-29,Angola,Egypt,0.0,0.0,African Cup of Nations,Agadir,Morocco,True
49088,2025-12-29,Zimbabwe,South Africa,2.0,3.0,African Cup of Nations,Marrakesh,Morocco,True
49089,2025-12-30,Uganda,Nigeria,1.0,3.0,African Cup of Nations,Fez,Morocco,True
49090,2025-12-30,Tanzania,Tunisia,1.0,1.0,African Cup of Nations,Rabat,Morocco,True
49091,2025-12-30,Benin,Senegal,0.0,3.0,African Cup of Nations,Tangier,Morocco,True
49092,2025-12-30,Botswana,DR Congo,0.0,3.0,African Cup of Nations,Rabat,Morocco,True
49093,2025-12-31,Equatorial Guinea,Algeria,1.0,3.0,African Cup of Nations,Rabat,Morocco,True
49094,2025-12-31,Sudan,Burkina Faso,0.0,2.0,African Cup of Nations,Casablanca,Morocco,True
49095,2025-12-31,Gabon,Ivory Coast,2.0,3.0,African Cup of Nations,Marrakesh,Morocco,True
49096,2025-12-31,Mozambique,Cameroon,1.0,2.0,African Cup of Nations,Agadir,Morocco,True
49097,2026-01-03,Senegal,Sudan,3.0,1.0,African Cup of Nations,Tangier,Morocco,True
49098,2026-01-03,Mali,Tunisia,1.0,1.0,African Cup of Nations,Casablanca,Morocco,True
49099,2026-01-04,Morocco,Tanzania,1.0,0.0,African Cup of Nations,Rabat,Morocco,False
49100,2026-01-04,South Africa,Cameroon,1.0,2.0,African Cup of Nations,Rabat,Morocco,True
49101,2026-01-05,Egypt,Benin,3.0,1.0,African Cup of Nations,Agadir,Morocco,True
49102,2026-01-05,Nigeria,Mozambique,4.0,0.0,African Cup of Nations,Fez,Morocco,True
49103,2026-01-06,Algeria,DR Congo,1.0,0.0,African Cup of Nations,Rabat,Morocco,True
49104,2026-01-06,Ivory Coast,Burkina Faso,3.0,0.0,African Cup of Nations,Marrakesh,Morocco,True
49105,2026-01-09,Mali,Senegal,0.0,1.0,African Cup of Nations,Tangier,Morocco,True
49106,2026-01-09,Morocco,Cameroon,2.0,0.0,African Cup of Nations,Rabat,Morocco,False
49107,2026-01-10,Algeria,Nigeria,0.0,2.0,African Cup of Nations,Marrakesh,Morocco,True
49108,2026-01-10,Egypt,Ivory Coast,3.0,2.0,African Cup of Nations,Agadir,Morocco,True
49109,2026-01-14,Senegal,Egypt,1.0,0.0,African Cup of Nations,Tangier,Morocco,True
49110,2026-01-14,Morocco,Nigeria,0.0,0.0,African Cup of Nations,Rabat,Morocco,False
49111,2026-01-17,Egypt,Nigeria,0.0,0.0,African Cup of Nations,Casablanca,Morocco,True
49112,2026-01-18,Morocco,Senegal,3.0,0.0,African Cup of Nations,Rabat,Morocco,False
49113,2026-01-18,Bolivia,Panama,1.0,1.0,Friendly,Tarija,Bolivia,False
49114,2026-01-18,Grenada,Jamaica,0.0,1.0,Friendly,St. George's,Grenada,False
49115,2026-01-22,Panama,Mexico,0.0,1.0,Friendly,Panama City,Panama,False
49116,2026-01-25,Bolivia,Mexico,0.0,1.0,Friendly,Santa Cruz,Bolivia,False
49117,2026-01-26,Uzbekistan,China,2.0,2.0,Friendly,Dubai,United Arab Emirates,True
49118,2026-02-25,Mexico,Iceland,4.0,0.0,Friendly,Querétaro,Mexico,False
49119,2026-03-15,Bolivia,Trinidad and Tobago,3.0,0.0,Friendly,Santa Cruz,Bolivia,False
49120,2026-03-25,Bermuda,DR Congo,0.0,2.0,Friendly,Zapopan,Mexico,True
49121,2026-03-25,Equatorial Guinea,Kyrgyzstan,1.0,0.0,Friendly,Antalya,Turkey,True
49122,2026-03-25,Kazakhstan,Namibia,2.0,0.0,FIFA Series,Astana,Kazakhstan,False
49123,2026-03-25,United States Virgin Islands,American Samoa,5.0,2.0,FIFA Series,Bayamón,Puerto Rico,True
49124,2026-03-25,Puerto Rico,Guam,4.0,0.0,FIFA Series,Bayamón,Puerto Rico,False
49125,2026-03-26,Brazil,France,1.0,2.0,Friendly,Foxborough,United States,True
49126,2026-03-26,Colombia,Croatia,1.0,2.0,Friendly,Orlando,United States,True
49127,2026-03-26,Cyprus,Belarus,0.0,1.0,Friendly,Nicosia,Cyprus,False
49128,2026-03-26,Georgia,Israel,2.0,2.0,Friendly,Tbilisi,Georgia,False
49129,2026-03-26,Moldova,Lithuania,0.0,2.0,Friendly,Chișinău,Moldova,False
49130,2026-03-26,Vietnam,Bangladesh,3.0,0.0,Friendly,Hanoi,Vietnam,False
49131,2026-03-26,New Caledonia,Jamaica,0.0,1.0,FIFA World Cup qualification,Zapopan,Mexico,True
49132,2026-03-26,Bolivia,Suriname,2.0,1.0,FIFA World Cup qualification,Guadalupe,Mexico,True
49133,2026-03-26,Italy,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Bergamo,Italy,False
49134,2026-03-26,Wales,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False
49135,2026-03-26,Poland,Albania,2.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False
49136,2026-03-26,Ukraine,Sweden,1.0,3.0,FIFA World Cup qualification,Valencia,Spain,True
49137,2026-03-26,Slovakia,Kosovo,3.0,4.0,FIFA World Cup qualification,Bratislava,Slovakia,False
49138,2026-03-26,Turkey,Romania,1.0,0.0,FIFA World Cup qualification,Istanbul,Turkey,False
49139,2026-03-26,Czech Republic,Republic of Ireland,2.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,False
49140,2026-03-26,Denmark,North Macedonia,4.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False
49141,2026-03-26,Aruba,Macau,4.0,1.0,FIFA Series,Kigali,Rwanda,True
49142,2026-03-26,Tanzania,Liechtenstein,0.0,1.0,FIFA Series,Kigali,Rwanda,True
49143,2026-03-26,Martinique,Cuba,2.0,2.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True
49144,2026-03-26,Dominican Republic,El Salvador,2.0,2.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,False
49145,2026-03-26,Saint Martin,Barbados,3.0,1.0,CONCACAF Series,Rincon,Bonaire,True
49146,2026-03-26,Bonaire,Saint Vincent and the Grenadines,3.0,1.0,CONCACAF Series,Rincon,Bonaire,False
49147,2026-03-26,Bahamas,Anguilla,1.0,3.0,CONCACAF Series,George Town,Cayman Islands,True
49148,2026-03-26,Cayman Islands,British Virgin Islands,1.0,1.0,CONCACAF Series,George Town,Cayman Islands,False
49149,2026-03-27,Algeria,Guatemala,7.0,0.0,Friendly,Genoa,Italy,True
49150,2026-03-27,Argentina,Mauritania,2.0,1.0,Friendly,Buenos Aires,Argentina,False
49151,2026-03-27,Austria,Ghana,5.0,1.0,Friendly,Vienna,Austria,False
49152,2026-03-27,England,Uruguay,1.0,1.0,Friendly,London,England,False
49153,2026-03-27,Greece,Paraguay,0.0,1.0,Friendly,Athens,Greece,False
49154,2026-03-27,Guinea,Togo,2.0,2.0,"Morocco, Capital of African Football",Rabat,Morocco,True
49155,2026-03-27,Liberia,Benin,0.0,1.0,"Morocco, Capital of African Football",Casablanca,Morocco,True
49156,2026-03-27,Libya,Niger,0.0,0.0,"Morocco, Capital of African Football",Casablanca,Morocco,True
49157,2026-03-27,Montenegro,Andorra,2.0,0.0,Friendly,Podgorica,Montenegro,False
49158,2026-03-27,Morocco,Ecuador,1.0,1.0,Friendly,Madrid,Spain,True
49159,2026-03-27,Netherlands,Norway,2.0,1.0,Friendly,Amsterdam,Netherlands,False
49160,2026-03-27,Saudi Arabia,Egypt,0.0,4.0,Friendly,Jeddah,Saudi Arabia,False
49161,2026-03-27,South Africa,Panama,1.0,1.0,Friendly,Durban,South Africa,False
49162,2026-03-27,Spain,Serbia,3.0,0.0,Friendly,Villarreal,Spain,False
49163,2026-03-27,Russia,Nicaragua,3.0,1.0,Friendly,Krasnodar,Russia,False
49164,2026-03-27,Switzerland,Germany,3.0,4.0,Friendly,Basel,Switzerland,False
49165,2026-03-27,Costa Rica,Jordan,2.0,2.0,Friendly,Antalya,Turkey,True
49166,2026-03-27,Iran,Nigeria,1.0,2.0,Friendly,Antalya,Turkey,True
49167,2026-03-27,China,Curaçao,2.0,0.0,FIFA Series,Sydney,Australia,True
49168,2026-03-27,Australia,Cameroon,1.0,0.0,FIFA Series,Sydney,Australia,False
49169,2026-03-27,Azerbaijan,Saint Lucia,6.0,1.0,FIFA Series,Sumgait,Azerbaijan,False
49170,2026-03-27,Solomon Islands,Bulgaria,2.0,10.0,FIFA Series,Jakarta,Indonesia,True
49171,2026-03-27,Indonesia,Saint Kitts and Nevis,4.0,0.0,FIFA Series,Jakarta,Indonesia,False
49172,2026-03-27,Chile,Cape Verde,4.0,2.0,FIFA Series,Auckland,New Zealand,True
49173,2026-03-27,New Zealand,Finland,0.0,2.0,FIFA Series,Auckland,New Zealand,False
49174,2026-03-27,Kenya,Estonia,1.0,1.0,FIFA Series,Kigali,Rwanda,True
49175,2026-03-27,Rwanda,Grenada,4.0,0.0,FIFA Series,Kigali,Rwanda,False
49176,2026-03-27,Venezuela,Trinidad and Tobago,4.0,1.0,FIFA Series,Tashkent,Uzbekistan,True
49177,2026-03-27,Uzbekistan,Gabon,3.0,1.0,FIFA Series,Tashkent,Uzbekistan,False
49178,2026-03-27,Guyana,Dominica,2.0,0.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True
49179,2026-03-27,Belize,Sint Maarten,2.0,3.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True
49180,2026-03-28,Burkina Faso,Guinea-Bissau,5.0,0.0,Friendly,Ouagadougou,Burkina Faso,False
49181,2026-03-28,Canada,Iceland,2.0,2.0,Friendly,Toronto,Canada,False
49182,2026-03-28,Haiti,Tunisia,0.0,1.0,Friendly,Toronto,Canada,True
49183,2026-03-28,Hungary,Slovenia,1.0,0.0,Friendly,Budapest,Hungary,False
49184,2026-03-28,Ivory Coast,South Korea,4.0,0.0,Friendly,Milton Keynes,England,True
49185,2026-03-28,Mexico,Portugal,0.0,0.0,Friendly,Mexico City,Mexico,False
49186,2026-03-28,San Marino,Faroe Islands,1.0,2.0,Friendly,Serravalle,San Marino,False
49187,2026-03-28,Scotland,Japan,0.0,1.0,Friendly,Glasgow,Scotland,False
49188,2026-03-28,Senegal,Peru,2.0,0.0,Friendly,Paris,France,True
49189,2026-03-28,United States,Belgium,2.0,5.0,Friendly,Atlanta,United States,False
49190,2026-03-28,Kyrgyzstan,Madagascar,2.0,5.0,Friendly,Antalya,Turkey,True
49191,2026-03-28,Botswana,Zimbabwe,0.0,3.0,Mukuru 4 Nations,Francistown,Botswana,False
49192,2026-03-28,Namibia,Comoros,0.0,0.0,FIFA Series,Astana,Kazakhstan,True
49193,2026-03-28,American Samoa,Guam,0.0,6.0,FIFA Series,Bayamón,Puerto Rico,True
49194,2026-03-28,Puerto Rico,United States Virgin Islands,2.0,0.0,FIFA Series,Bayamón,Puerto Rico,False
49195,2026-03-29,Armenia,Belarus,1.0,2.0,Friendly,Yerevan,Armenia,False
49196,2026-03-29,Colombia,France,1.0,3.0,Friendly,Landover,United States,True
49197,2026-03-29,Lithuania,Georgia,0.0,2.0,Friendly,Kaunas,Lithuania,False
49198,2026-03-29,Macau,Tanzania,0.0,6.0,FIFA Series,Kigali,Rwanda,True
49199,2026-03-29,Aruba,Liechtenstein,4.0,1.0,FIFA Series,Kigali,Rwanda,True
49200,2026-03-29,Martinique,El Salvador,0.0,1.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True
49201,2026-03-29,Dominican Republic,Cuba,1.0,1.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,False
49202,2026-03-29,Barbados,Saint Vincent and the Grenadines,2.0,3.0,CONCACAF Series,Rincon,Bonaire,True
49203,2026-03-29,Bonaire,Saint Martin,0.0,3.0,CONCACAF Series,Rincon,Bonaire,False
49204,2026-03-29,British Virgin Islands,Anguilla,4.0,0.0,CONCACAF Series,George Town,Cayman Islands,True
49205,2026-03-29,Cayman Islands,Bahamas,1.0,0.0,CONCACAF Series,George Town,Cayman Islands,False
49206,2026-03-30,Cyprus,Moldova,3.0,2.0,Friendly,Nicosia,Cyprus,False
49207,2026-03-30,Germany,Ghana,2.0,1.0,Friendly,Stuttgart,Germany,False
49208,2026-03-30,Azerbaijan,Sierra Leone,1.0,1.0,FIFA Series,Sumgait,Azerbaijan,False
49209,2026-03-30,Saint Kitts and Nevis,Solomon Islands,4.0,2.0,FIFA Series,Jakarta,Indonesia,True
49210,2026-03-30,Indonesia,Bulgaria,0.0,1.0,FIFA Series,Jakarta,Indonesia,False
49211,2026-03-30,Cape Verde,Finland,1.0,1.0,FIFA Series,Auckland,New Zealand,True
49212,2026-03-30,New Zealand,Chile,4.0,1.0,FIFA Series,Auckland,New Zealand,False
49213,2026-03-30,Grenada,Kenya,0.0,3.0,FIFA Series,Kigali,Rwanda,True
49214,2026-03-30,Rwanda,Estonia,2.0,0.0,FIFA Series,Kigali,Rwanda,False
49215,2026-03-30,Gabon,Trinidad and Tobago,2.0,2.0,FIFA Series,Tashkent,Uzbekistan,True
49216,2026-03-30,Uzbekistan,Venezuela,0.0,0.0,FIFA Series,Tashkent,Uzbekistan,False
49217,2026-03-30,Guyana,Belize,3.0,1.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True
49218,2026-03-30,Dominica,Sint Maarten,0.0,0.0,CONCACAF Series,Santiago de los Caballeros,Dominican Republic,True
49219,2026-03-31,Algeria,Uruguay,0.0,0.0,Friendly,Turin,Italy,True
49220,2026-03-31,Argentina,Zambia,5.0,0.0,Friendly,Buenos Aires,Argentina,False
49221,2026-03-31,Austria,South Korea,1.0,0.0,Friendly,Vienna,Austria,False
49222,2026-03-31,Benin,Guinea,1.0,0.0,"Morocco, Capital of African Football",Casablanca,Morocco,True
49223,2026-03-31,Brazil,Croatia,3.0,1.0,Friendly,Orlando,United States,True
49224,2026-03-31,Burkina Faso,Guinea-Bissau,1.0,1.0,Friendly,Ouagadougou,Burkina Faso,False
49225,2026-03-31,Canada,Tunisia,0.0,0.0,Friendly,Toronto,Canada,False
49226,2026-03-31,Costa Rica,Iran,0.0,5.0,Friendly,Antalya,Turkey,True
49227,2026-03-31,England,Japan,0.0,1.0,Friendly,London,England,False
49228,2026-03-31,Equatorial Guinea,Madagascar,1.0,1.0,Friendly,Manavgat,Turkey,True
49229,2026-03-31,Haiti,Iceland,1.0,1.0,Friendly,Toronto,Canada,True
49230,2026-03-31,Hungary,Greece,0.0,0.0,Friendly,Budapest,Hungary,False
49231,2026-03-31,Ivory Coast,Scotland,1.0,0.0,Friendly,Liverpool,England,True
49232,2026-03-31,Jordan,Nigeria,2.0,2.0,Friendly,Antalya,Turkey,True
49233,2026-03-31,Liberia,Libya,2.0,2.0,"Morocco, Capital of African Football",Casablanca,Morocco,True
49234,2026-03-31,Botswana,Malawi,1.0,0.0,Mukuru 4 Nations,Francistown,Botswana,False
49235,2026-03-31,Mexico,Belgium,1.0,1.0,Friendly,Chicago,United States,True
49236,2026-03-31,Montenegro,Slovenia,2.0,3.0,Friendly,Podgorica,Montenegro,False
49237,2026-03-31,Morocco,Paraguay,2.0,1.0,Friendly,Lens,France,True
49238,2026-03-31,Netherlands,Ecuador,1.0,1.0,Friendly,Eindhoven,Netherlands,False
49239,2026-03-31,Niger,Togo,0.0,1.0,"Morocco, Capital of African Football",Casablanca,Morocco,True
49240,2026-03-31,Norway,Switzerland,0.0,0.0,Friendly,Oslo,Norway,False
49241,2026-03-31,Peru,Honduras,2.0,2.0,Friendly,Madrid,Spain,True
49242,2026-03-31,Russia,Mali,0.0,0.0,Friendly,Saint Petersburg,Russia,False
49243,2026-03-31,Republic of Ireland,North Macedonia,0.0,0.0,Friendly,Dublin,Republic of Ireland,False
49244,2026-03-31,San Marino,Andorra,0.0,0.0,Friendly,Serravalle,San Marino,False
49245,2026-03-31,Senegal,Gambia,3.0,1.0,Friendly,Diamniadio,Senegal,False
49246,2026-03-31,Serbia,Saudi Arabia,2.0,1.0,Friendly,Bačka Topola,Serbia,False
49247,2026-03-31,Slovakia,Romania,2.0,0.0,Friendly,Bratislava,Slovakia,False
49248,2026-03-31,South Africa,Panama,1.0,2.0,Friendly,Cape Town,South Africa,False
49249,2026-03-31,Spain,Egypt,0.0,0.0,Friendly,Barcelona,Spain,False
49250,2026-03-31,Ukraine,Albania,1.0,0.0,Friendly,Valencia,Spain,True
49251,2026-03-31,United States,Portugal,0.0,2.0,Friendly,Atlanta,United States,False
49252,2026-03-31,Wales,Northern Ireland,1.0,1.0,Friendly,Cardiff,Wales,False
49253,2026-03-31,DR Congo,Jamaica,1.0,0.0,FIFA World Cup qualification,Zapopan,Mexico,True
49254,2026-03-31,Iraq,Bolivia,2.0,1.0,FIFA World Cup qualification,Guadalupe,Mexico,True
